date,MU,FU,MU_raw,FU_raw
2020-04-01,0.8656737550030973,-0.8408412175050153,0.5861800375878302,0.48416643830660666
2020-05-01,1.7718308407701233,0.2323343139372466,0.6987863231945124,0.571334842858147
2020-06-01,1.8697826629409653,0.5697443743195264,0.710958595570144,0.5987408876117349
2020-07-01,2.0419363064257112,1.6120809553302144,0.7323517763452687,0.6834044064028334
2020-08-01,3.992864059445179,1.7888350764816365,0.9747895735055224,0.6977612141078813
2020-09-01,3.1875144847198746,0.9998118964313544,0.8747104308831654,0.6336730106927942
2020-10-01,2.742714639369684,0.8555540937991639,0.8194360648708809,0.6219557080417921
2020-11-01,2.6824107435092825,0.3592643941819106,0.8119422232101892,0.5816447057467061
2020-12-01,2.4366322526187765,0.2737315601162634,0.781399833401728,0.5746973234557083
2021-01-01,2.490101363676677,-0.11059811969809699,0.7880443303498756,0.543480244767566
2021-02-01,2.978791341361844,-0.24126118245222006,0.8487728332382669,0.5328671713416485
2021-03-01,3.653644992218861,-0.1594446431700708,0.9326355146041502,0.5395126985515065
2021-04-01,3.1635909438270318,-0.10800187988578731,0.8717375014421046,0.5436911236738042
2021-05-01,2.7887336878589735,-0.1711202249536391,0.8251547577983288,0.5385643524455187
2021-06-01,1.954959766192706,-0.12902930878571175,0.7215433797831334,0.5419831762082447
2021-07-01,1.4166569520221033,-0.04174434427454386,0.654649591291631,0.549072874840817
2021-08-01,0.8870442530718584,-0.30994130974048756,0.5888357056247369,0.5272886457932051
2021-09-01,0.5778756252510159,-0.388706353930048,0.5504159532971911,0.5208909754817991
2021-10-01,0.42454043826214216,-0.14361939333859175,0.5313613035782544,0.5407981003697773
2021-11-01,0.642328663570478,0.1814211063403333,0.5584254003955121,0.5671994307593825
2021-12-01,0.6780717978847365,-0.07173965244356609,0.5628671265093266,0.5466365137046182
2022-01-01,0.7111656677793889,-0.30696521215013417,0.5669796339583338,0.5275303785490686
2022-02-01,1.365495215434454,-0.43309566821506246,0.648291827044336,0.5172854649273779
2022-03-01,1.330358522957779,-0.4370233448406799,0.6439254622159315,0.5169664404108673
2022-04-01,1.2899165871665326,-0.5187890725025718,0.6388998256638083,0.5103250403617027
2022-05-01,1.1334005464523473,-0.22600289707042087,0.6194498977655234,0.5341065216193576
2022-06-01,0.7182415114937631,-0.09859892997491512,0.5678589345682657,0.5444548758446232
2022-07-01,0.6279121774513662,-0.3099481690235343,0.556633893184597,0.5272880886497164
2022-08-01,0.4131006212432072,0.2575045249433253,0.5299397009414092,0.573379286727154
2022-09-01,0.7666446784836464,0.019940332069015507,0.5738738970200763,0.554083196698342
2022-10-01,0.5398767106186925,0.16089353752306482,0.5456939059821724,0.5655320842995555
2022-11-01,0.8935975668257589,-0.10295695737532239,0.5896500725064098,0.544100896197906
2022-12-01,0.433250036856785,-0.40386519822747474,0.532443627561891,0.5196597022804095
2023-01-01,0.20316490542498966,-0.24584673112484376,0.5038514193997391,0.5324947113385315
2023-02-01,0.4330528916163456,-0.2940631812016828,0.532419128726535,0.528578342670781
2023-03-01,0.5680881716561229,-0.30709096032212824,0.5491996864796825,0.5275201646863715
2023-04-01,0.2991958855697876,-0.5224341518257575,0.5157849926698983,0.5100289697378795
2023-05-01,0.25914802337493653,-0.4632603385966345,0.5108083268366965,0.5148353473893355
2023-06-01,0.21653564122988417,-0.3728841359782018,0.5055129733603783,0.522176131036432
2023-07-01,0.07037123737858118,-0.44969199581566055,0.48734942217909677,0.5159374325170465
2023-08-01,0.020975351400523156,-0.42971381156258714,0.48121109657131095,0.5175601553579565
2023-09-01,-0.26559443277221895,-0.6265399925700237,0.44559965627066356,0.5015729997904668
2023-10-01,-0.4023830377152492,-0.6340263725009334,0.42860121642188587,0.5009649205198119
2023-11-01,-0.4462593565476764,-0.8446831208153605,0.4231487961214564,0.4838543807054107
2023-12-01,-0.5319101304180505,-0.9525053129038286,0.41250514983057435,0.4750965510827297
2024-01-01,-0.27372142901588103,-0.9909580582241507,0.4445897310882504,0.47197323680468745
2024-02-01,-0.0961257212107386,-0.9492543158128756,0.46665918605333395,0.4753606124793208
