,,Imef_nm,,,,,,,Inmate,,,,,,,Ped_nm,,,,,,,Prod_nm,,,,,,,Empl_nm,,,,,,,EP_nm,,,,,,,,,,,,,,,
,,Índice No Manufacturero Ponderado,,,,,,,Indice No Manufacturero Ajustado por Tamaño de Empresa,,,,,,,Nuevos Pedidos No manufactureros,,,,,,,Producción No Manufacturera,,,,,,,Empleo No Manufacturero,,,,,,,Entrega de Productos No Manufacturero,,,,,,,,,,,,,,,
PERIODO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,SERIE ORIGINAL,,,DESESTACIONALIZADA,,,TENDENCIA-CICLO,,,,,,,,,
,,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,INDICE,DIF. MENSUAL,DIF. ANUAL,D11,DIF. MENSUAL,DIF. ANUAL,D12,DIF. MENSUAL,,,,,,,,
,A,51.1,0.4,51.0565735826625000,1.4,0.4,50.6,0.1,51.0,-2.7,50.7,-2.5,-2.8,52.2,0.1,52.8,0.1,52.7,1.5,0.1,52.2,0.1,52.0,0.7,51.8,1.0,0.6,51.8,-0.1,49.6,-0.3,49.2,2.6,-0.3,48.9,0.3,50.0,0.2,1.2,50.0,0.2,1.2,49.2,0.0,,,,,,,,
,M,50.6,0.5,50.9836927798371000,-0.1,0.5,50.6,0.0,53.4,0.1,52.8,2.1,0.0,52.4,0.2,51.8,0.2,52.2,-0.5,0.2,52.0,-0.2,52.5,1.2,52.3,0.5,1.1,51.7,-0.1,49.7,1.1,50.1,0.9,1.3,49.1,0.2,48.3,-1.7,-0.8,48.3,-1.7,-0.8,49.2,0.0,,,,,,,,
,J,51.4,1.1,51.1447229293041000,0.1,1.0,50.4,-0.2,52.3,2.2,53.1,0.3,2.2,52.7,0.3,53.4,1.3,53.3,1.1,1.3,51.5,-0.5,52.9,1.4,52.9,0.6,1.5,51.5,-0.2,49.5,0.8,49.3,-0.8,0.8,49.2,0.1,49.8,1.5,0.8,49.8,1.5,0.8,49.2,0.0,,,,,,,,
,J,50.0,-0.2,50.0048420057767000,-1.1,-0.4,50.2,-0.2,54.2,3.5,53.7,0.6,3.8,52.9,0.2,51.0,-1.5,50.7,-2.6,-1.6,51.0,-0.5,51.3,0.6,51.4,-1.5,0.6,51.1,-0.4,48.3,-0.3,48.5,-0.8,-0.5,49.2,0.0,49.2,-0.6,0.0,49.2,-0.6,0.0,49.3,0.1,,,,,,,,
,A,49.0,-3.6,49.0691489648137000,-0.9,-3.7,50.0,-0.2,51.1,-2.9,50.3,-3.4,-3.1,52.9,0.0,48.9,-7.5,48.7,-2.0,-7.4,50.5,-0.5,49.5,-5.9,49.4,-2.0,-6.0,50.8,-0.3,48.7,-0.7,48.6,0.1,-0.7,49.2,0.0,49.0,-0.2,-0.4,49.0,-0.2,-0.4,49.3,0.0,,,,,,,,
,S,49.1,-2.1,49.5122647189606000,0.4,-2.2,50.0,0.0,51.4,-0.3,52.4,2.1,-0.6,52.8,-0.1,49.0,-4.9,49.8,1.1,-5.1,50.4,-0.1,48.6,-3.7,49.8,0.4,-3.8,50.8,0.0,49.7,0.6,49.8,1.2,0.5,49.1,-0.1,48.8,-0.2,-0.7,48.8,-0.2,-0.7,49.3,0.0,,,,,,,,
,O,50.8,-1.0,52.6856063140015000,3.2,1.4,50.2,0.2,55.8,3.2,55.2,2.8,3.1,52.6,-0.2,51.6,-2.5,50.9,1.1,-2.6,50.6,0.2,52.0,-2.0,51.3,1.5,-2.0,51.1,0.3,49.8,0.4,49.3,-0.5,0.3,49.2,0.1,49.6,0.8,-0.1,49.6,0.8,-0.1,49.3,0.0,,,,,,,,
,N,52.7,0.2,51.4335972065078000,-1.3,0.1,50.5,0.3,55.2,-1.6,52.9,-2.3,-1.3,52.4,-0.2,54.2,-0.8,52.5,1.6,-0.6,51.1,0.5,56.1,0.3,54.8,3.5,0.5,51.7,0.6,50.0,-0.5,49.1,-0.2,-0.6,49.3,0.1,50.4,0.8,1.6,50.4,0.8,1.6,49.3,0.0,,,,,,,,
,D,50.5,-1.2,49.5181265019001000,-1.9,-1.1,50.8,0.3,53.8,-2.3,51.1,-1.8,-2.2,52.3,-0.1,51.0,-3.5,49.7,-2.8,-3.4,51.6,0.5,51.4,-2.5,50.9,-3.9,-2.6,52.3,0.6,49.3,1.3,49.2,0.1,1.4,49.4,0.1,50.5,0.1,0.4,50.5,0.1,0.4,49.3,0.0,,,,,,,,
2016,E,50.2,1.8,51.4848143054696000,2.0,1.8,50.9,0.1,49.3,1.5,52.7,1.6,1.2,52.2,-0.1,51.6,3.3,53.9,4.2,3.5,51.9,0.3,52.2,2.7,54.3,3.4,3.0,52.8,0.5,48.0,0.8,49.2,0.0,0.6,49.4,0.0,48.9,-1.6,0.4,48.5,-2.0,0.0,49.4,0.1,,,,,,,,
,F,50.3,0.4,50.9298927518678000,-0.6,0.3,51.0,0.1,51.1,1.2,52.7,0.0,0.8,52.1,-0.1,51.1,-1.0,51.8,-2.1,-1.1,52.0,0.1,52.9,0.9,52.8,-1.5,0.6,53.0,0.2,49.8,2.5,50.3,1.1,2.6,49.4,0.0,47.3,-1.6,-0.8,47.3,-1.2,-0.8,49.5,0.1,,,,,,,,
,M,49.9,0.2,50.6675031359810000,-0.2,1.0,50.9,-0.1,50.3,-2.4,50.9,-1.8,-2.3,52.1,0.0,50.2,-0.7,51.4,-0.4,0.2,52.0,0.0,50.7,-0.4,51.9,-0.9,1.1,52.9,-0.1,49.3,2.2,48.9,-1.4,2.3,49.5,0.1,49.5,2.2,-0.3,49.5,2.2,-0.3,49.7,0.2,,,,,,,,
,A,51.7,0.6,50.7519058246852000,0.1,-0.3,51.0,0.1,53.1,2.1,52.7,1.8,2.0,52.0,-0.1,53.0,0.2,51.4,0.0,-1.3,52.1,0.1,55.1,3.1,53.1,1.2,1.3,52.6,-0.3,50.1,0.5,49.6,0.7,0.4,49.6,0.1,48.7,-0.8,-1.3,48.7,-0.8,-1.3,50.0,0.3,,,,,,,,
,M,50.8,0.2,51.1495288470670000,0.3,0.1,51.1,0.1,53.0,-0.4,52.3,-0.4,-0.5,52.0,0.0,52.5,0.7,52.9,1.5,0.7,52.2,0.1,53.7,1.2,53.2,0.1,0.9,52.2,-0.4,49.1,-0.6,49.5,-0.1,-0.6,49.7,0.1,48.0,-0.7,-0.3,48.0,-0.7,-0.3,50.4,0.4,,,,,,,,
,J,47.2,-4.2,46.9234910182056000,-4.2,-4.2,51.3,0.2,50.4,-1.9,51.2,-1.1,-1.9,51.8,-0.2,47.5,-5.9,47.2,-5.7,-6.1,52.4,0.2,48.6,-4.3,48.7,-4.5,-4.2,51.8,-0.4,47.2,-2.3,47.1,-2.4,-2.2,49.9,0.2,45.5,-2.5,-4.3,45.5,-2.5,-4.3,50.9,0.5,,,,,,,,
,J,51.7,1.7,51.7256848807817000,4.8,1.7,51.3,0.0,52.6,-1.6,51.8,0.6,-1.9,51.5,-0.3,53.2,2.2,53.0,5.8,2.3,52.4,0.0,51.0,-0.3,51.1,2.4,-0.3,51.3,-0.5,50.3,2.0,50.3,3.2,1.8,50.1,0.2,52.4,6.9,3.2,52.4,6.9,3.2,51.3,0.4,,,,,,,,
,A,51.4,2.4,51.2354757970524000,-0.5,2.1,51.2,-0.1,52.4,1.3,51.4,-0.4,1.1,51.1,-0.4,52.2,3.3,51.9,-1.1,3.2,52.3,-0.1,51.0,1.5,50.7,-0.4,1.3,50.6,-0.7,50.7,2.0,50.5,0.2,1.9,50.1,0.0,51.6,-0.8,2.6,51.6,-0.8,2.6,51.8,0.5,,,,,,,,
,S,50.5,1.4,50.9627556599098000,-0.2,1.5,50.9,-0.3,50.0,-1.4,50.7,-0.7,-1.7,50.6,-0.5,51.4,2.4,52.0,0.1,2.2,51.7,-0.6,49.5,0.9,50.5,-0.2,0.7,49.6,-1.0,49.6,-0.1,49.7,-0.8,-0.1,49.7,-0.4,51.7,0.1,2.9,51.7,0.1,2.9,52.1,0.3,,,,,,,,
,O,51.0,0.2,50.4949969533940000,-0.5,-2.2,50.2,-0.7,50.8,-5.0,50.1,-0.6,-5.1,50.1,-0.5,51.6,0.0,50.8,-1.2,-0.1,50.5,-1.2,50.3,-1.7,49.6,-0.9,-1.7,48.5,-1.1,50.0,0.2,49.5,-0.2,0.2,49.1,-0.6,51.9,0.2,2.3,51.9,0.2,2.3,52.4,0.3,,,,,,,,
,N,50.3,-2.4,49.1685335659235000,-1.3,-2.2,49.3,-0.9,51.2,-4.0,49.3,-0.8,-3.6,49.5,-0.6,51.7,-2.5,50.1,-0.7,-2.4,49.0,-1.5,47.1,-9.0,46.0,-3.6,-8.8,47.5,-1.0,49.0,-1.0,48.2,-1.3,-0.9,48.2,-0.9,53.6,1.7,3.2,53.6,1.7,3.2,52.6,0.2,,,,,,,,
,D,49.5,-1.0,49.0083867693695000,-0.2,-0.5,48.5,-0.8,49.6,-4.2,48.6,-0.7,-2.5,49.0,-0.5,47.9,-3.1,47.5,-2.6,-2.2,47.4,-1.6,49.1,-2.3,43.2,-2.8,-7.7,46.9,-0.6,47.2,-2.1,47.4,-0.8,-1.8,47.4,-0.8,53.8,0.2,3.3,53.8,0.2,3.3,52.6,0.0,,,,,,,,
2017,E,45.7,-4.5,47.3778401799841000,-1.6,-4.1,47.8,-0.7,46.0,-3.3,49.3,0.7,-3.4,48.5,-0.5,41.7,-9.9,44.8,-2.7,-9.1,45.9,-1.5,42.8,-9.4,45.6,2.4,-8.7,46.6,-0.3,44.6,-3.4,45.9,-1.5,-3.3,46.6,-0.8,53.5,-0.3,4.6,53.5,-0.3,5.0,52.6,0.0,,,,,,,,
,F,46.0,-4.3,46.4727975619627000,-0.9,-4.4,47.4,-0.4,46.9,-4.2,48.4,-0.9,-4.3,48.3,-0.2,42.5,-8.6,43.0,-1.8,-8.8,45.0,-0.9,47.5,-5.4,47.2,1.6,-5.6,46.9,0.3,43.1,-6.7,43.6,-2.3,-6.7,46.1,-0.5,50.7,-2.8,3.4,50.7,-2.8,3.4,52.4,-0.2,,,,,,,,
,M,47.8,-2.1,47.5797055901038000,1.1,-3.1,47.4,0.0,46.8,-3.5,47.2,-1.2,-3.7,48.1,-0.2,46.0,-4.2,45.5,2.5,-5.9,44.7,-0.3,49.2,-1.5,48.4,1.2,-3.5,47.4,0.5,45.1,-4.2,46.3,2.7,-2.6,45.9,-0.2,50.9,0.2,1.4,50.9,0.2,1.4,52.2,-0.2,,,,,,,,
,A,48.5,-3.2,48.1263781922275000,0.5,-2.7,47.7,0.3,49.0,-4.1,48.4,1.2,-4.3,48.1,0.0,46.4,-6.6,45.8,0.3,-5.6,44.9,0.2,49.0,-6.1,48.5,0.1,-4.6,48.1,0.7,46.4,-3.7,45.8,-0.5,-3.8,46.1,0.2,52.1,1.2,3.4,52.1,1.2,3.4,52.0,-0.2,,,,,,,,
,M,52.8,2.0,52.9611760883753000,4.9,1.9,53.6,5.9,53.4,0.4,52.6,4.2,0.3,53.3,5.2,55.6,3.1,55.7,9.9,2.8,56.7,11.8,55.6,1.9,54.9,6.4,1.7,56.4,8.3,48.4,-0.7,48.8,3.0,-0.7,49.7,3.6,51.6,-0.5,3.6,51.6,-0.5,3.6,51.8,-0.2,,,,,,,,
,J,54.3,7.1,54.2270277771226000,1.2,7.3,53.8,0.2,53.8,3.4,54.5,1.9,3.3,53.2,-0.1,56.9,9.4,56.8,1.1,9.6,57.0,0.3,56.7,8.1,56.6,1.7,7.9,56.5,0.1,50.7,3.5,50.7,1.9,3.6,50.0,0.3,52.7,1.1,7.2,52.7,1.1,7.2,51.6,-0.2,,,,,,,,
,J,54.2,2.5,54.3921387860382000,0.2,2.7,53.7,-0.1,53.8,1.2,53.4,-1.1,1.6,53.1,-0.1,58.4,5.2,58.8,2.0,5.8,56.8,-0.2,57.8,6.8,58.3,1.7,7.2,56.2,-0.3,51.2,0.9,57.7,7.0,7.4,50.2,0.2,49.4,-3.3,-3.0,49.4,-3.3,-3.0,51.4,-0.2,,,,,,,,
,A,54.2,2.8,53.9677619048899000,-0.4,2.8,53.4,-0.3,53.8,1.4,52.7,-0.7,1.3,52.8,-0.3,57.4,5.2,56.9,-1.9,5.0,56.3,-0.5,55.9,4.9,55.5,-2.8,4.8,55.6,-0.6,52.5,1.8,52.4,-5.3,1.9,50.3,0.1,51.2,1.8,-0.4,51.2,1.8,-0.4,51.2,-0.2,,,,,,,,
,S,52.0,1.5,52.1915690374331000,-1.8,1.2,53.1,-0.3,51.6,1.6,51.9,-0.8,1.2,52.6,-0.2,53.7,2.3,53.9,-3.0,1.9,55.7,-0.6,53.6,4.1,54.2,-1.3,3.7,55.0,-0.6,49.4,-0.2,49.4,-3.0,-0.3,50.3,0.0,51.2,0.0,-0.5,51.2,0.0,-0.5,51.0,-0.2,,,,,,,,
,O,53.0,2.0,52.2925609544415000,0.1,1.8,52.7,-0.4,53.1,2.3,52.3,0.4,2.2,52.5,-0.1,56.4,4.8,55.5,1.6,4.7,55.2,-0.5,54.5,4.2,53.9,-0.3,4.3,54.6,-0.4,50.4,0.4,49.9,0.5,0.4,50.3,0.0,50.5,-0.7,-1.4,50.5,-0.7,-1.4,50.8,-0.2,,,,,,,,
,N,53.6,3.3,52.6333144162726000,0.3,3.4,52.5,-0.2,53.7,2.5,52.3,0.0,3.0,52.5,0.0,55.2,3.5,53.8,-1.7,3.7,54.8,-0.4,55.0,7.9,54.0,0.1,8.0,54.3,-0.3,51.7,2.7,51.0,1.1,2.8,50.4,0.1,52.5,2.0,-1.1,52.5,2.0,-1.1,50.6,-0.2,,,,,,,,
,D,52.6,3.1,52.3811479157024000,-0.2,3.4,52.4,-0.1,53.7,4.1,53.2,0.9,4.6,52.6,0.1,55.2,7.3,55.2,1.4,7.7,54.5,-0.3,54.6,5.5,54.5,0.5,11.3,54.1,-0.2,50.1,2.9,50.4,-0.6,3.0,50.7,0.3,50.3,-2.2,-3.5,50.3,-2.2,-3.5,50.4,-0.2,,,,,,,,
2018,E,50.4,4.7,52.2401022549003000,-0.2,4.8,52.4,0.0,49.5,3.5,52.7,-0.5,3.4,52.7,0.1,50.6,8.9,54.1,-1.1,9.3,54.4,-0.1,50.9,8.1,54.2,-0.3,8.6,54.0,-0.1,49.9,5.3,51.0,0.6,5.1,50.9,0.2,50.2,-0.1,-3.3,50.2,-0.1,-3.3,50.2,-0.2,,,,,,,,
,F,52.5,6.5,52.9248183121435000,0.7,6.4,52.3,-0.1,51.2,4.3,52.6,-0.1,4.2,52.6,-0.1,55.0,12.5,55.3,1.2,12.3,54.3,-0.1,54.7,7.2,54.4,0.2,7.2,53.9,-0.1,50.8,7.7,51.5,0.5,7.9,51.1,0.2,49.3,-0.9,-1.4,49.3,-0.9,-1.4,50.0,-0.2,,,,,,,,
,M,51.9,4.1,52.2326824773995000,-0.7,4.6,52.0,-0.3,52.8,6.0,52.9,0.3,5.7,52.3,-0.3,53.6,7.6,53.8,-1.5,8.3,53.8,-0.5,53.5,4.3,54.0,-0.4,5.6,53.5,-0.4,48.9,3.8,48.4,-3.1,2.1,51.0,-0.1,51.5,2.2,0.6,51.5,2.2,0.6,50.0,0.0,,,,,,,,
,A,52.2,3.7,50.9295589034785000,-1.3,2.8,51.7,-0.3,52.2,3.2,51.4,-1.5,3.0,52.1,-0.2,54.5,8.1,52.5,-1.3,6.7,53.2,-0.6,53.7,4.7,51.4,-2.6,2.9,53.1,-0.4,51.6,5.2,51.1,2.7,5.3,50.9,-0.1,49.1,-2.4,-3.0,49.1,-2.4,-3.0,50.0,0.0,,,,,,,,
,M,51.9,-0.9,51.8526098489924000,1.0,-1.1,51.5,-0.2,52.8,-0.6,51.8,0.4,-0.8,51.9,-0.2,53.7,-1.9,53.5,1.0,-2.2,52.8,-0.4,54.3,-1.3,53.4,2.0,-1.5,52.7,-0.4,50.3,1.9,50.5,-0.6,1.7,50.6,-0.3,49.4,0.3,-2.2,49.4,0.3,-2.2,50.0,0.0,,,,,,,,
,J,51.0,-3.3,51.0157837013567000,-0.9,-3.2,51.3,-0.2,51.0,-2.8,51.7,-0.1,-2.8,51.8,-0.1,51.9,-5.0,51.8,-1.7,-5.0,52.4,-0.4,51.6,-5.1,52.0,-1.4,-4.6,52.4,-0.3,50.1,-0.6,50.2,-0.3,-0.5,50.3,-0.3,50.2,0.8,-2.5,50.2,0.8,-2.5,50.1,0.1,,,,,,,,
,J,50.8,-3.4,51.1596997050053000,0.2,-3.2,51.1,-0.2,52.0,-1.8,51.8,0.1,-1.6,51.8,0.0,50.6,-7.8,51.5,-0.3,-7.3,52.1,-0.3,51.8,-6.0,52.7,0.7,-5.6,52.2,-0.2,50.1,-1.1,50.1,-0.1,-7.6,49.9,-0.4,50.5,0.3,1.1,50.5,0.3,1.1,50.3,0.2,,,,,,,,
,A,50.9,-3.3,50.7073031015643000,-0.5,-3.3,50.9,-0.2,52.8,-1.0,51.7,-0.1,-1.0,51.9,0.1,52.2,-5.2,51.6,0.1,-5.3,51.8,-0.3,52.0,-3.9,51.7,-1.0,-3.8,51.9,-0.3,49.1,-3.4,49.2,-0.9,-3.2,49.6,-0.3,50.1,-0.4,-1.1,50.1,-0.4,-1.1,50.5,0.2,,,,,,,,
,S,51.4,-0.6,51.5359108285853000,0.8,-0.7,50.7,-0.2,52.6,1.0,52.6,0.9,0.7,51.9,0.0,53.3,-0.4,53.6,2.0,-0.3,51.5,-0.3,51.3,-2.3,51.7,0.0,-2.5,51.5,-0.4,49.8,0.4,49.9,0.7,0.5,49.3,-0.3,51.3,1.2,0.1,51.3,1.2,0.1,50.7,0.2,,,,,,,,
,O,51.1,-1.9,50.5993682283993000,-0.9,-1.7,50.5,-0.2,52.9,-0.2,52.1,-0.5,-0.2,51.8,-0.1,51.7,-4.7,50.9,-2.7,-4.6,51.1,-0.4,51.3,-3.2,50.6,-1.1,-3.3,50.9,-0.6,49.6,-0.8,49.0,-0.9,-0.9,49.1,-0.2,51.8,0.5,1.3,51.8,0.5,1.3,50.9,0.2,,,,,,,,
,N,50.6,-3.0,49.3894969577872000,-1.2,-3.2,50.2,-0.3,52.2,-1.5,50.8,-1.3,-1.5,51.8,0.0,51.5,-3.7,49.5,-1.4,-4.3,50.9,-0.2,51.5,-3.5,50.3,-0.3,-3.7,50.4,-0.5,49.0,-2.7,47.9,-1.1,-3.1,48.9,-0.2,50.5,-1.3,-2.0,50.1,-1.7,-2.4,50.9,0.0,,,,,,,,
,D,50.2,-2.4,50.1517468310574000,0.8,-2.2,50.1,-0.1,52.1,-1.6,51.9,1.1,-1.3,51.8,0.0,50.4,-4.8,50.5,1.0,-4.7,50.8,-0.1,51.0,-3.6,50.6,0.3,-3.9,49.9,-0.5,49.0,-1.1,49.2,1.3,-1.2,48.9,0.0,50.6,0.1,0.3,50.6,0.5,0.3,51.0,0.1,,,,,,,,
2019,E,47.9,-2.5,49.7654797642277000,-0.4,-2.4,50.1,0.0,48.3,-1.2,51.7,-0.2,-1.0,51.8,0.0,46.5,-4.1,50.4,-0.1,-3.7,50.8,0.0,44.8,-6.1,48.3,-2.3,-5.9,49.6,-0.3,48.6,-1.3,49.8,0.6,-1.2,48.9,0.0,51.8,1.2,1.6,51.5,0.9,1.3,50.9,-0.1,,,,,,,,
,F,50.0,-2.5,50.3861406292782000,0.6,-2.5,50.0,-0.1,50.8,-0.4,52.1,0.4,-0.5,51.7,-0.1,51.5,-3.5,51.6,1.2,-3.7,50.7,-0.1,49.6,-5.1,49.7,1.4,-4.7,49.2,-0.4,47.3,-3.5,48.0,-1.8,-3.5,48.9,0.0,51.8,0.0,2.5,51.8,0.3,2.5,50.8,-0.1,,,,,,,,
,M,50.8,-1.1,50.0841163159665000,-0.3,-2.1,49.8,-0.2,52.1,-0.7,51.9,-0.2,-1.0,51.4,-0.3,52.4,-1.2,51.0,-0.6,-2.8,50.4,-0.3,50.4,-3.1,48.9,-0.8,-5.1,48.7,-0.5,49.8,0.9,49.2,1.2,0.8,48.8,-0.1,50.5,-1.3,-1.0,50.5,-1.3,-1.0,50.6,-0.2,,,,,,,,
,A,50.9,-1.3,50.3803989473206000,0.3,-0.5,49.4,-0.4,52.4,0.2,51.3,-0.6,-0.1,50.9,-0.5,51.8,-2.7,50.9,-0.1,-1.6,49.7,-0.7,50.0,-3.7,49.3,0.4,-2.1,48.2,-0.5,49.4,-2.2,48.9,-0.3,-2.2,48.7,-0.1,52.6,2.1,3.5,52.6,2.1,3.5,50.5,-0.1,,,,,,,,
,M,48.7,-3.2,48.4213220304137000,-2.0,-3.5,49.0,-0.4,51.3,-1.5,50.1,-1.2,-1.7,50.5,-0.4,48.2,-5.5,47.6,-3.3,-5.9,48.8,-0.9,48.2,-6.1,47.1,-2.2,-6.3,47.8,-0.4,48.8,-1.5,48.7,-0.2,-1.8,48.5,-0.2,49.6,-3.0,0.2,49.6,-3.0,0.2,50.3,-0.2,,,,,,,,
,J,47.7,-3.3,47.9175539041961000,-0.5,-3.1,48.6,-0.4,48.8,-2.2,49.6,-0.5,-2.1,50.2,-0.3,48.0,-3.9,47.9,0.3,-3.9,48.1,-0.7,46.9,-4.7,47.3,0.2,-4.7,47.7,-0.1,47.1,-3.0,47.3,-1.4,-2.9,48.4,-0.1,49.0,-0.6,-1.2,49.0,-0.6,-1.2,50.2,-0.1,,,,,,,,
,J,47.1,-3.7,47.6715458646355000,-0.2,-3.5,48.4,-0.2,48.0,-4.0,48.1,-1.5,-3.7,50.2,0.0,44.7,-5.9,45.9,-2.0,-5.6,47.7,-0.4,44.4,-7.4,45.8,-1.5,-6.9,47.8,0.1,48.4,-1.7,48.7,1.4,-1.4,48.4,0.0,50.8,1.8,0.3,50.8,1.8,0.3,50.1,-0.1,,,,,,,,
,A,49.4,-1.5,49.3626663882299000,1.7,-1.3,48.4,0.0,52.5,-0.3,51.4,3.3,-0.3,50.4,0.2,49.0,-3.2,48.9,3.0,-2.7,47.7,0.0,50.0,-2.0,49.9,4.1,-1.8,48.1,0.3,48.5,-0.6,48.8,0.1,-0.4,48.3,-0.1,49.9,-0.9,-0.2,49.9,-0.9,-0.2,50.1,0.0,,,,,,,,
,S,48.6,-2.8,48.7293086920471000,-0.7,-2.8,48.6,0.2,50.9,-1.7,50.8,-0.6,-1.8,50.7,0.3,47.7,-5.6,48.0,-0.9,-5.6,48.1,0.4,48.5,-2.8,48.9,-1.0,-2.8,48.4,0.3,48.0,-1.8,48.2,-0.6,-1.7,48.1,-0.2,50.4,0.5,-0.9,50.4,0.5,-0.9,50.2,0.1,,,,,,,,
,O,49.4,-1.7,48.8922976020189000,0.2,-1.7,48.9,0.3,51.5,-1.4,50.8,0.0,-1.3,50.9,0.2,49.6,-2.1,49.0,1.0,-1.9,48.6,0.5,49.5,-1.8,48.7,-0.2,-1.9,48.7,0.3,48.5,-1.1,47.7,-0.5,-1.3,47.9,-0.2,50.0,-0.4,-1.8,50.0,-0.4,-1.8,50.3,0.1,,,,,,,,
,N,49.9,-0.7,49.0977128827436000,0.2,-0.3,49.2,0.3,52.3,0.1,51.5,0.7,0.7,50.8,-0.1,50.5,-1.0,49.4,0.4,-0.1,49.1,0.5,49.9,-1.6,48.5,-0.2,-1.8,48.8,0.1,48.6,-0.4,47.9,0.2,0.0,47.7,-0.2,50.5,0.5,0.0,50.5,0.5,0.4,50.5,0.2,,,,,,,,
,D,48.9,-1.3,48.4871746589849000,-0.6,-1.7,49.3,0.1,50.2,-1.9,50.0,-1.5,-1.9,50.6,-0.2,49.0,-1.4,48.2,-1.2,-2.3,49.4,0.3,48.9,-2.1,47.6,-0.9,-3.0,48.7,-0.1,47.1,-1.9,46.9,-1.0,-2.3,47.3,-0.4,50.6,0.1,0.0,50.5,0.0,-0.1,50.7,0.2,,,,,,,,
2020,E,48.4,0.5,50.2502290505067000,1.8,0.5,49.3,0.0,47.4,-0.9,50.9,0.9,-0.8,50.4,-0.2,46.8,0.3,50.5,2.3,0.1,49.6,0.2,46.0,1.2,49.7,2.1,1.4,48.5,-0.2,46.4,-2.2,47.1,0.2,-2.7,47.1,-0.2,54.6,4.0,2.8,54.6,4.1,3.1,50.9,0.2,,,,,,,,
,F,48.8,-1.2,49.5636162214873000,-0.7,-0.8,49.2,-0.1,48.3,-2.5,49.3,-1.6,-2.8,50.1,-0.3,49.2,-2.3,50.0,-0.5,-1.6,49.4,-0.2,47.3,-2.3,48.3,-1.4,-1.4,48.2,-0.3,47.8,0.5,49.1,2.0,1.1,46.8,-0.3,50.8,-3.8,-1.0,50.8,-3.8,-1.0,51.2,0.3,,,,,,,,
,M,38.7,-12.1,37.7896975554846000,-11.8,-12.3,49.0,-0.2,40.8,-11.3,40.0,-9.3,-11.9,50.0,-0.1,29.2,-23.2,27.3,-22.7,-23.7,49.0,-0.4,30.3,-20.1,28.6,-19.7,-20.3,47.9,-0.3,43.9,-5.9,43.2,-5.9,-6.0,46.5,-0.3,51.5,0.7,1.0,51.5,0.7,1.0,51.4,0.2,,,,,,,,
,A,34.6,-16.3,34.0292260303240000,-3.8,-16.4,48.6,-0.4,38.8,-13.6,37.7,-2.3,-13.6,49.8,-0.2,20.4,-31.4,19.4,-7.9,-31.5,48.4,-0.6,22.4,-27.6,21.7,-6.9,-27.6,47.6,-0.3,41.8,-7.6,41.4,-1.8,-7.5,46.1,-0.4,54.0,2.5,1.4,54.0,2.5,1.4,51.7,0.3,,,,,,,,
,M,37.6,-11.1,37.2143619833060000,3.2,-11.2,48.1,-0.5,39.2,-12.1,37.8,0.1,-12.3,49.6,-0.2,28.3,-19.9,27.5,8.1,-20.1,47.9,-0.5,28.5,-19.7,27.6,5.9,-19.5,47.3,-0.3,41.4,-7.4,41.2,-0.2,-7.5,45.6,-0.5,52.1,-1.9,2.5,52.1,-1.9,2.5,51.8,0.1,,,,,,,,
,J,42.1,-5.6,42.4070416172171000,5.2,-5.5,47.9,-0.2,43.0,-5.8,43.8,6.0,-5.8,49.5,-0.1,37.6,-10.4,37.6,10.1,-10.3,47.5,-0.4,37.5,-9.4,38.0,10.4,-9.3,47.3,0.0,41.8,-5.3,42.1,0.9,-5.2,45.1,-0.5,51.5,-0.6,2.5,51.5,-0.6,2.5,52.0,0.2,,,,,,,,
,J,46.4,-0.7,47.0494540425176000,4.6,-0.7,47.9,0.0,46.7,-1.3,47.0,3.2,-1.1,49.5,0.0,44.5,-0.2,45.9,8.3,0.0,47.6,0.1,44.7,0.3,46.2,8.2,0.4,47.5,0.2,43.4,-5.0,43.9,1.8,-4.8,44.8,-0.3,52.9,1.4,2.1,52.9,1.4,2.1,52.0,0.0,,,,,,,,
,A,47.8,-1.6,47.9654775795393000,1.0,-1.4,48.2,0.3,49.7,-2.8,48.9,1.9,-2.5,49.5,0.0,47.6,-1.4,48.2,2.3,-0.7,48.0,0.4,47.6,-2.4,47.8,1.6,-2.1,48.0,0.5,44.3,-4.2,44.8,0.9,-4.0,44.8,0.0,51.5,-1.4,1.6,51.5,-1.4,1.6,52.0,0.0,,,,,,,,
